DialogId,LineId,PortraitType,PortraitArgs,CustomAvatarId,AvatarReactionType,MSWAvatarFaceAccRUID,EffectRUID,EffectSoundRUID,IsPhoneCall,UseMaterialId,NameKey,ContentKey,ChildIds,ChildContentKeys,SoundRuid
Stage052,Stage052_3,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage052_3,Stage052_4,,
Stage052,Stage052_4,MSWAvatar,,,Chu,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_4,Stage052_5,,
Stage052,Stage052_5,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage052_5,Stage052_6,,
Stage052,Stage052_6,MSWAvatar,,,Idle,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_6,Stage052_7,,
Stage052,Stage052_7,Sprite,88501525816146bca46296097f1c7618,,,,,,,,NPCNameSimia,DialogContentsStage052_7,Stage052_8,,
Stage052,Stage052_8,MSWAvatar,,,Bewildered,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_8,Stage052_9,,
Stage052,Stage052_9,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage052_9,Stage052_10,,
Stage052,Stage052_10,MSWAvatar,,,Hit,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_10,Stage052_11,,
Stage052,Stage052_11,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage052_11,Stage052_12,,
Stage052,Stage052_12,MSWAvatar,,,Hit,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_12,Stage052_13,,
Stage052,Stage052_13,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage052_13,Stage052_14,,
Stage052,Stage052_14,MSWAvatar,,,Angry,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_14,Stage052_15,,
Stage052,Stage052_15,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage052_15,Stage052_16,,
Stage052,Stage052_16,MSWAvatar,,,Bewildered,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_16,Stage052_17,,
Stage052,Stage052_17,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage052_17,Stage052_18,,
Stage052,Stage052_18,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage052_18,Stage052_19,,
Stage052,Stage052_19,MSWAvatar,,,Angry,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage052_19,Stage052_20,,
Stage052,Stage052_20,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage052_20,,,
Stage053,Stage053_1,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage053_1,Stage053_2,,
Stage053,Stage053_2,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage053_2,Stage053_3,,
Stage053,Stage053_3,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage053_3,Stage053_4,,
Stage053,Stage053_4,MSWAvatar,,,Bewildered,3569329d5099444fbd45df75093f21b1,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage053_4,Stage053_5,,
Stage053,Stage053_5,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage053_5,Stage053_6,,
Stage053,Stage053_6,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage053_6,Stage053_7,,
Stage053,Stage053_7,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage053_7,Stage053_8,,
Stage053,Stage053_8,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage053_8,Stage053_9,,
Stage053,Stage053_9,CustomAvatar,,10001,Wink,,,,,,DialogName6,DialogContentsStage053_9,Stage053_10,,
Stage053,Stage053_10,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage053_10,Stage053_11,,
Stage053,Stage053_11,CustomAvatar,,10003,Hit,,,,,,DialogName23,DialogContentsStage053_11,Stage053_12,,
Stage053,Stage053_12,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage053_12,Stage053_13,,
Stage053,Stage053_13,CustomAvatar,,10001,Smile,,,,,,DialogName6,DialogContentsStage053_13,Stage053_14,,
Stage053,Stage053_14,MSWAvatar,,,Despair,,,,,,DialogName3,DialogContentsStage053_14,Stage053_15,,
Stage053,Stage053_15,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage053_15,Stage053_16,,
Stage053,Stage053_16,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage053_16,Stage053_17,,
Stage053,Stage053_17,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage053_17,Stage053_18,,
Stage053,Stage053_18,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage053_18,Stage053_19,,
Stage053,Stage053_19,CustomAvatar,,10001,Hum,,,,,,DialogName6,DialogContentsStage053_19,Stage053_20,,
Stage053,Stage053_20,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage053_20,Stage053_21,,
Stage053,Stage053_21,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage053_21,Stage053_22,,
Stage053,Stage053_22,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage053_22,Stage053_23,,
Stage053,Stage053_23,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage053_23,Stage053_24,,
Stage053,Stage053_24,MSWAvatar,,,Pain,,,,,,DialogName3,DialogContentsStage053_24,Stage053_25,,
Stage053,Stage053_25,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage053_25,Stage053_26,,
Stage053,Stage053_26,Anim,b4742d7e54ab426e84ac941c8564ce2e,,,,,,,,DialogName22,DialogContentsStage053_26,Stage053_27,,
Stage053,Stage053_27,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage053_27,Stage053_28,,
Stage053,Stage053_28,MSWAvatar,,,Idle,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage053_28,Stage053_29,,
Stage053,Stage053_29,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage053_29,Stage053_30,,
Stage053,Stage053_30,MSWAvatar,,,Pain,,,,,,DialogName3,DialogContentsStage053_30,,,
Stage054,Stage054_1,MSWAvatar,,,Idle,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_1,Stage054_2,,
Stage054,Stage054_2,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage054_2,Stage054_3,,
Stage054,Stage054_3,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage054_3,Stage054_4,,
Stage054,Stage054_4,MSWAvatar,,,Love,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_4,Stage054_5,,
Stage054,Stage054_5,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage054_5,Stage054_6,,
Stage054,Stage054_6,MSWAvatar,,,Glitter,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_6,Stage054_7,,
Stage054,Stage054_7,MSWAvatar,,,Love,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_7,Stage054_8,,
Stage054,Stage054_8,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage054_8,Stage054_9,,
Stage054,Stage054_9,Anim,cd70f038cf13445ca236bb121cb4b455,,,,,,,,DialogName19,DialogContentsStage054_9,Stage054_10,,
Stage054,Stage054_10,MSWAvatar,,,Glitter,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_10,Stage054_11,,
Stage054,Stage054_11,Anim,cd70f038cf13445ca236bb121cb4b455,,,,,,,,DialogName19,DialogContentsStage054_11,Stage054_12,,
Stage054,Stage054_12,MSWAvatar,,,Shine,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_12,Stage054_13,,
Stage054,Stage054_13,Anim,cd70f038cf13445ca236bb121cb4b455,,,,,,,,DialogName19,DialogContentsStage054_13,Stage054_14,,
Stage054,Stage054_14,MSWAvatar,,,Bewildered,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_14,Stage054_15,,
Stage054,Stage054_15,Anim,cd70f038cf13445ca236bb121cb4b455,,,,,,,,DialogName19,DialogContentsStage054_15,Stage054_16,,
Stage054,Stage054_16,MSWAvatar,,,Bewildered,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_16,Stage054_17,,
Stage054,Stage054_17,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage054_17,Stage054_18,,
Stage054,Stage054_18,Anim,cd70f038cf13445ca236bb121cb4b455,,,,,,,,DialogName19,DialogContentsStage054_18,Stage054_19,,
Stage054,Stage054_19,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage054_19,Stage054_20,,
Stage054,Stage054_20,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage054_20,Stage054_21,,
Stage054,Stage054_21,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage054_21,Stage054_22,,
Stage054,Stage054_22,MSWAvatar,,,Despair,,,,,,DialogName3,DialogContentsStage054_22,Stage054_23,,
Stage054,Stage054_23,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage054_23,Stage054_24,,
Stage054,Stage054_24,MSWAvatar,,,Bewildered,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_24,Stage054_25,,
Stage054,Stage054_25,MSWAvatar,,,Idle,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_25,Stage054_26,,
Stage054,Stage054_26,MSWAvatar,,,Idle,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage054_26,Stage054_27,,
Stage054,Stage054_27,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage054_27,,,
Stage055,Stage055_1,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage055_1,Stage055_2,,
Stage055,Stage055_2,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage055_2,Stage055_3,,
Stage055,Stage055_3,CustomAvatar,,10001,Hit,,,,,,DialogName6,DialogContentsStage055_3,Stage055_4,,
Stage055,Stage055_4,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage055_4,Stage055_5,,
Stage055,Stage055_5,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage055_5,Stage055_6,,
Stage055,Stage055_6,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage055_6,Stage055_7,,
Stage055,Stage055_7,Sprite,71b6c0cc74f243d9bdf86bb0b2b773d8,,,,,,,,NPCNameLyon,DialogContentsStage055_7,Stage055_8,,
Stage055,Stage055_8,Sprite,66a64d22b3a54b08832a42aacb567ac1,,,,,,,,NPCNamePibik,DialogContentsStage055_8,Stage055_9,,
Stage055,Stage055_9,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage055_9,Stage055_10,,
Stage055,Stage055_10,Sprite,6225cbf5e8bf4f4f908fc009ba4b17e6,,,,,,,,NPCNameLyon,DialogContentsStage055_10,Stage055_11,,
Stage055,Stage055_11,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage055_11,Stage055_12,,
Stage055,Stage055_12,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage055_12,Stage055_13,,
Stage055,Stage055_13,MSWAvatar,,,Chu,,,,,,DialogName3,DialogContentsStage055_13,Stage055_14,,
Stage055,Stage055_14,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage055_14,Stage055_15,,
Stage055,Stage055_15,MSWAvatar,,,Cheers,,,,,,DialogName3,DialogContentsStage055_15,,,
Stage056,Stage056_1,CustomAvatar,,10001,Wink,,,,,,DialogName6,DialogContentsStage056_1,Stage056_2,,
Stage056,Stage056_2,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage056_2,Stage056_3,,
Stage056,Stage056_3,Sprite,6cd4e9047c6a4c998b84e10013a4fdda,,,,,,,,NPCNameLyon,DialogContentsStage056_3,Stage056_4,,
Stage056,Stage056_4,Sprite,e4b2d67b962340a0ad41110d4361934c,,,,,,,,NPCNamePimi,DialogContentsStage056_4,Stage056_5,,
Stage056,Stage056_5,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_5,Stage056_6,,
Stage056,Stage056_6,MSWAvatar,,,Stunned,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage056_6,Stage056_7,,
Stage056,Stage056_7,MSWAvatar,,,Angry,3569329d5099444fbd45df75093f21b1,,,,,DialogName3,DialogContentsStage056_7,Stage056_8,,
Stage056,Stage056_8,MSWAvatar,,,Shine,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage056_8,Stage056_9,,
Stage056,Stage056_9,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_9,Stage056_10,,
Stage056,Stage056_10,MSWAvatar,,,Stunned,,,,,,DialogName3,DialogContentsStage056_10,Stage056_11,,
Stage056,Stage056_11,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_11,Stage056_12,,
Stage056,Stage056_12,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage056_12,Stage056_13,,
Stage056,Stage056_13,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_13,Stage056_14,,
Stage056,Stage056_14,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage056_14,Stage056_15,,
Stage056,Stage056_15,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage056_15,Stage056_16,,
Stage056,Stage056_16,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_16,Stage056_17,,
Stage056,Stage056_17,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage056_17,Stage056_18,,
Stage056,Stage056_18,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_18,Stage056_19,,
Stage056,Stage056_19,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage056_19,Stage056_20,,
Stage056,Stage056_20,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage056_20,Stage056_21,,
Stage056,Stage056_21,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage056_21,Stage056_22,,
Stage056,Stage056_22,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_22,Stage056_23,,
Stage056,Stage056_23,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage056_23,Stage056_24,,
Stage056,Stage056_24,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_24,Stage056_25,,
Stage056,Stage056_25,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage056_25,Stage056_26,,
Stage056,Stage056_26,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage056_26,Stage056_27,,
Stage056,Stage056_27,Anim,f88bc0d6e66a4f47aabe196c8a3c7ae2,,,,,,,,DialogName19,DialogContentsStage056_27,Stage056_28,,
Stage056,Stage056_28,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage056_28,Stage056_29,,
Stage056,Stage056_29,CustomAvatar,,10004,Hit,,,,,,DialogName21,DialogContentsStage056_29,Stage056_30,,
Stage056,Stage056_30,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage056_30,Stage056_31,,
Stage056,Stage056_31,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage056_31,Stage056_32,,
Stage056,Stage056_32,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage056_32,Stage056_33,,
Stage056,Stage056_33,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage056_33,Stage056_34,,
Stage056,Stage056_34,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage056_34,,,
Stage060,Stage060_1,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage060_1,Stage060_2,,
Stage060,Stage060_2,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage060_2,Stage060_3,,
Stage060,Stage060_3,MSWAvatar,,,Angry,,,,,,DialogName3,DialogContentsStage060_3,Stage060_4,,
Stage060,Stage060_4,CustomAvatar,,10001,Oops,,,,,,DialogName6,DialogContentsStage060_4,Stage060_5,,
Stage060,Stage060_5,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage060_5,Stage060_6,,
Stage060,Stage060_6,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage060_6,Stage060_7,,
Stage060,Stage060_7,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage060_7,Stage060_8,,
Stage060,Stage060_8,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage060_8,Stage060_9,,
Stage060,Stage060_9,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage060_9,Stage060_10,,
Stage060,Stage060_10,MSWAvatar,,,qBlue,,,,,,DialogName3,DialogContentsStage060_10,Stage060_11,,
Stage060,Stage060_11,CustomAvatar,,10010,Smile,,,,,,DialogName24,DialogContentsStage060_11,Stage060_12,,
Stage060,Stage060_12,MSWAvatar,,,Smile,80bc57ce6864420886b38ea4c534cb47,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage060_12,Stage060_13,,
Stage060,Stage060_13,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage060_13,Stage060_14,,
Stage060,Stage060_14,MSWAvatar,,,Bewildered,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage060_14,Stage060_15,,
Stage060,Stage060_15,CustomAvatar,,10010,Smile,,,,,,DialogName24,DialogContentsStage060_15,Stage060_16,,
Stage060,Stage060_16,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage060_16,Stage060_17,,
Stage060,Stage060_17,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage060_17,Stage060_18,,
Stage060,Stage060_18,CustomAvatar,,10010,Stunned,,,,,,DialogName24,DialogContentsStage060_18,Stage060_19,,
Stage060,Stage060_19,MSWAvatar,,,Bewildered,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage060_19,Stage060_20,,
Stage060,Stage060_20,CustomAvatar,,10010,Idle,,,,,,DialogName24,DialogContentsStage060_20,Stage060_21,,
Stage060,Stage060_21,MSWAvatar,,,Stunned,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage060_21,Stage060_22,,
Stage060,Stage060_22,CustomAvatar,,10010,Smile,,,,,,DialogName24,DialogContentsStage060_22,Stage060_23,,
Stage060,Stage060_23,MSWAvatar,,,Idle,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage060_23,Stage060_24,,
Stage060,Stage060_24,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage060_24,Stage060_25,,
Stage060,Stage060_25,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage060_25,Stage060_26,,
Stage060,Stage060_26,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage060_26,,,
Stage061,Stage061_1,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage061_1,Stage061_2,,
Stage061,Stage061_2,MSWAvatar,,,Oops,,,,,,DialogName3,DialogContentsStage061_2,Stage061_3,,
Stage061,Stage061_3,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage061_3,Stage061_4,,
Stage061,Stage061_4,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage061_4,Stage061_5,,
Stage061,Stage061_5,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage061_5,Stage061_6,,
Stage061,Stage061_6,MSWAvatar,,,Troubled,,,,,,DialogName3,DialogContentsStage061_6,Stage061_7,,
Stage061,Stage061_7,CustomAvatar,,10001,Wink,,,,,,DialogName6,DialogContentsStage061_7,Stage061_8,,
Stage061,Stage061_8,MSWAvatar,,,Idle,,,,,,DialogName3,DialogContentsStage061_8,Stage061_9,,
Stage061,Stage061_9,CustomAvatar,,10001,Oops,,,,,,DialogName6,DialogContentsStage061_9,Stage061_10,,
Stage061,Stage061_10,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage061_10,Stage061_11,,
Stage061,Stage061_11,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage061_11,Stage061_12,,
Stage061,Stage061_12,CustomAvatar,,10004,Idle,,,,,,DialogName21,DialogContentsStage061_12,Stage061_13,,
Stage061,Stage061_13,MSWAvatar,,,Bewildered,,,,,,DialogName3,DialogContentsStage061_13,Stage061_14,,
Stage061,Stage061_14,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage061_14,Stage061_15,,
Stage061,Stage061_15,MSWAvatar,,,Despair,,,,,,DialogName3,DialogContentsStage061_15,Stage061_16,,
Stage061,Stage061_16,CustomAvatar,,10001,Smile,,,,,,DialogName6,DialogContentsStage061_16,Stage061_17,,
Stage061,Stage061_17,CustomAvatar,,10004,Smile,,,,,,DialogName21,DialogContentsStage061_17,Stage061_18,,
Stage061,Stage061_18,CustomAvatar,,10001,Despair,,,,,,DialogName6,DialogContentsStage061_18,,,
Stage062,Stage062_1,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage062_1,Stage062_2,,
Stage062,Stage062_2,MSWAvatar,,,Chu,,,,,,DialogName3,DialogContentsStage062_2,Stage062_3,,
Stage062,Stage062_3,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage062_3,Stage062_4,,
Stage062,Stage062_4,MSWAvatar,,,Wink,,,,,,DialogName3,DialogContentsStage062_4,Stage062_5,,
Stage062,Stage062_5,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage062_5,Stage062_6,,
Stage062,Stage062_6,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage062_6,Stage062_7,,
Stage062,Stage062_7,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage062_7,Stage062_8,,
Stage062,Stage062_8,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage062_8,Stage062_9,,
Stage062,Stage062_9,MSWAvatar,,,Bewildered,80bc57ce6864420886b38ea4c534cb47,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage062_9,Stage062_10,,
Stage062,Stage062_10,MSWAvatar,,,Angry,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage062_10,Stage062_11,,
Stage062,Stage062_11,CustomAvatar,,10003,Stunned,,,,,,DialogName23,DialogContentsStage062_11,Stage062_12,,
Stage062,Stage062_12,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage062_12,Stage062_13,,
Stage062,Stage062_13,CustomAvatar,,10003,Wink,,,,,,DialogName23,DialogContentsStage062_13,Stage062_14,,
Stage062,Stage062_14,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage062_14,Stage062_15,,
Stage062,Stage062_15,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage062_15,Stage062_16,,
Stage062,Stage062_16,MSWAvatar,,,Bewildered,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage062_16,Stage062_17,,
Stage062,Stage062_17,CustomAvatar,,10001,Hum,,,,,,DialogName6,DialogContentsStage062_17,Stage062_18,,
Stage062,Stage062_18,CustomAvatar,,10003,Hit,,,,,,DialogName23,DialogContentsStage062_18,Stage062_19,,
Stage062,Stage062_19,MSWAvatar,,,Hit,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage062_19,Stage062_20,,
Stage062,Stage062_20,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage062_20,Stage062_21,,
Stage062,Stage062_21,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage062_21,Stage062_22,,
Stage062,Stage062_22,CustomAvatar,,10003,Idle,,,,,,DialogName23,DialogContentsStage062_22,Stage062_23,,
Stage062,Stage062_23,MSWAvatar,,,Cheers,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage062_23,Stage062_24,,
Stage062,Stage062_24,MSWAvatar,,,Idle,,ff69b13fc3ec4471a419bc3ea20f0bac,dbb1aa83b0ef4ee38356ba227bd1c616,,,DialogName3,DialogContentsStage062_24,Stage062_25,,
Stage062,Stage062_25,MSWAvatar,,,Hit,,,,,,DialogName3,DialogContentsStage062_25,Stage062_26,,
Stage062,Stage062_26,CustomAvatar,,10001,Troubled,,,,,,DialogName6,DialogContentsStage062_26,,,
Stage063,Stage063_1,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_1,Stage063_2,,
Stage063,Stage063_2,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_2,Stage063_3,,
Stage063,Stage063_3,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_3,Stage063_4,,
Stage063,Stage063_4,MSWAvatar,,,Hit,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_4,Stage063_5,,
Stage063,Stage063_5,CustomAvatar,,10001,Idle,,,,,,DialogName6,DialogContentsStage063_5,Stage063_6,,
Stage063,Stage063_6,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_6,Stage063_7,,
Stage063,Stage063_7,MSWAvatar,,,Angry,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_7,Stage063_8,,
Stage063,Stage063_8,Sprite,941e4b0eecd04bdeab3d83fb9041b4b3,,,,,,,,NPCNameSimia,DialogContentsStage063_8,Stage063_9,,
Stage063,Stage063_9,MSWAvatar,,,Idle,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_9,Stage063_10,,
Stage063,Stage063_10,MSWAvatar,,,Bewildered,80bc57ce6864420886b38ea4c534cb47,,,,,DialogName3,DialogContentsStage063_10,Stage063_11,,
Stage063,Stage063_11,Anim,b9a27fbbdc3a4090b5eea5dd8336167e,,,,,,,,DialogName25,DialogContentsStage063_11,Stage063_12,,
