PresetID,SetSeason,UnitCount,CharID_1,CharID_2,CharID_3,CharID_4,CharID_5,CharID_6,CharID_7,CharID_8,CharID_9,CharID_10,CharID_11,CharID_12,NeedSynergy,UseRuneType,Explain
EP014110020,1,11,C20001,C20007,C30005,C30006,C30009,C30010,C40003,C40005,C40012,C50003,C50004,,S10025_All,Battle/Synergy_S10025_Normal/Synergy_S10022_Normal/Synergy_S10024_Normal,"6 기사단장, 5 시그너스, 3 마법사, 3 그림자, 2 선봉장, 1 전직교관, 1 책사"
EP014110021,1.1,11,C10014,C10015,C20014,C20015,C30014,C40006,C40007,C40014,C50006,C50007,C50009,,S10031_All,Battle/Synergy_S10031_Normal/Synergy_S10024_Normal,"8 아랫마을, 5 사냥꾼, 2 발록, 1 전직교관"
EP014110022,1.1,11,C10014,C10015,C20014,C20015,C30014,C40011,C40012,C40014,C50003,C50008,C50009,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 3 싸움꾼, 2 기사단장, 2 선봉장, 2 사냥꾼"
EP014110023,1.2,11,C10003,C10006,C10016,C20016,C20017,C30004,C30005,C30015,C40015,C50003,C50010,,S10032_All,Battle/Synergy_S10032_Normal/Synergy_S10003_Normal,"7 마가티아, 6 선봉장"
EP014110024,1.2,11,C10008,C10016,C20016,C20017,C30015,C40004,C40005,C40015,C50005,C50007,C50010,,S10032_All,Battle/Synergy_S10032_Normal/Synergy_S10005_Normal,"7 마가티아, 5 책사"
EP014110025,1.3,11,C10008,C10017,C10018,C20018,C30016,C40004,C40005,C40016,C50005,C50008,C50011,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"7 미우미우, 5 책사, 2 루디브리엄"
EP014110026,1.3,11,C10017,C10018,C20018,C30006,C30016,C40002,C40003,C40016,C50003,C50004,C50011,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 5 마법사, 2 시그너스, 2 기사단장, 1 전직교관, 1 책사"
EP014110027,1.4,11,C10019,C20019,C30003,C30017,C30018,C40004,C40010,C40011,C50007,C50008,C50012,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal/Synergy_S10024_Normal,"6 처형자, 4 루디브리엄, 3 싸움꾼, 2 엘나스, 2 시그너스, 1 전직교관, 1 책사"
EP014110028,1.4,11,C10019,C20010,C20019,C30004,C30017,C30018,C40006,C40010,C50006,C50008,C50012,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10018_Normal,"6 처형자, 4 슬리피우드, 3 싸움꾼, 2 엘나스, 2 루디브리엄, 2 사냥꾼, 2 발록"
EP014110029,1.5,11,C10003,C10008,C10020,C20003,C20005,C20020,C20021,C30002,C30019,C40017,C50001,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10015_Normal,"6 결투가, 7 시간의 신전, 1 책사"
EP014110030,1.5,11,C10020,C20002,C20009,C20020,C20021,C30001,C30019,C40010,C40011,C40017,C50002,,S10035_All,Battle/Synergy_S10035_Normal/Synergy_S10016_Normal,"6 결투가, 6 엘나스, 3 싸움꾼, 2 시그너스, 2 예티와 페페"
EP014110031,1.6,11,C10003,C10006,C10021,C20022,C30004,C30005,C30020,C30021,C40018,C50003,C50013,,S10036_All,Battle/Synergy_S10036_Normal/Synergy_S10003_Normal,"7 판타스틱 테마파크, 6 선봉장"
EP014110032,1.6,11,C10021,C20011,C20022,C30013,C30020,C30021,C40001,C40013,C40018,C50003,C50013,,S10036_All,Battle/Synergy_S10036_Normal/Synergy_S10024_Normal,"7 판타스틱 테마파크, 4 저격수, 3 모험가, 2 선봉장, 1 전직교관"
