PresetID,SetSeason,UnitCount,CharID_1,CharID_2,CharID_3,CharID_4,CharID_5,CharID_6,CharID_7,CharID_8,CharID_9,CharID_10,CharID_11,CharID_12,NeedSynergy,UseRuneType,Explain
EP015110016,1,11,C20006,C30003,C30006,C40001,C40004,C40010,C40011,C50002,C50004,C50007,C50008,,-,Battle/Synergy_S10019_Normal/Synergy_S10024_Normal,"4 루디브리엄, 3 싸움꾼, 3 수호대, 3 마법사, 2 엘나스, 2 시그너스, 1 전직교관, 1 책사"
EP015110017,1,11,C10006,C10007,C10012,C20008,C30006,C40006,C40009,C50003,C50004,C50006,C50007,,S10021_All,Battle/Synergy_S10021_Normal/Synergy_S10024_Normal,"7 오르비스, 3 마법사, 2 시그너스, 2 선봉장, 2 추격자, 2 사냥꾼, 1 전직교관"
EP015110018,1,11,C10009,C30005,C30006,C30009,C40003,C40005,C40007,C40011,C50003,C50004,C50007,,-,Battle/Synergy_S10022_Normal/Synergy_S10024_Normal,"8 시그너스, 3 마법사, 2 사냥꾼, 2 선봉장, 2 기사단장, 1 전직교관, 1 책사"
EP015110019,1,11,C10010,C20011,C30003,C30006,C30007,C40001,C40008,C40013,C50002,C50004,C50008,,S10023_All,Battle/Synergy_S10023_Normal,"7 모험가, 3 마법사, 3 수호대, 2 저격수, 2 시그너스, 2 루디브리엄"
EP015110020,1,11,C20004,C30006,C30010,C30013,C40001,C40002,C40006,C50002,C50004,C50006,C50007,,-,Battle/Synergy_S10024_Normal,"5 전직교관, 3 마법사, 3 수호대, 2 사냥꾼, 2 시그너스, 2 발록"
EP015110021,1,11,C20001,C20007,C30006,C40003,C40006,C40007,C40012,C50003,C50004,C50006,C50007,,S10025_All,Battle/Synergy_S10025_Normal/Synergy_S10006_Normal/Synergy_S10024_Normal,"6 기사단장, 5 사냥꾼, 3 마법사, 2 시그너스, 1 전직교관"
EP015110022,1.1,11,C10014,C10015,C20012,C20013,C20014,C20015,C30012,C30014,C40007,C40014,C50009,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 5 방해꾼, 2 사냥꾼"
EP015110023,1.1,11,C10014,C10015,C20009,C20014,C20015,C30014,C40010,C40011,C40014,C50008,C50009,,S10031_All,Battle/Synergy_S10031_Normal,"8 아랫마을, 5 싸움꾼, 2 엘나스"
EP015110024,1.2,11,C10003,C10006,C10016,C20016,C20017,C30004,C30005,C30015,C40015,C50003,C50010,,S10032_All,Battle/Synergy_S10032_Normal/Synergy_S10003_Normal,"7 마가티아, 6 선봉장"
EP015110025,1.2,11,C10011,C10016,C20008,C20016,C20017,C30015,C40006,C40009,C40015,C50006,C50010,,S10032_All,Battle/Synergy_S10032_Normal,"7 마가티아, 4 추격자, 3 오르비스, 2 사냥꾼, 2 발록, 1 책사"
EP015110026,1.3,11,C10008,C10017,C10018,C20018,C30016,C40004,C40005,C40016,C50005,C50008,C50011,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10005_Normal,"7 미우미우, 5 책사, 2 루디브리엄"
EP015110027,1.3,11,C10017,C10018,C20018,C30006,C30016,C40002,C40003,C40016,C50003,C50004,C50011,,S10033_All,Battle/Synergy_S10033_Normal/Synergy_S10024_Normal,"7 미우미우, 5 마법사, 2 시그너스, 2 기사단장, 1 전직교관"
EP015110028,1.4,11,C10019,C20019,C30003,C30017,C30018,C40004,C40010,C40011,C50007,C50008,C50012,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10019_Normal/Synergy_S10024_Normal,"6 처형자, 4 루디브리엄, 3 싸움꾼, 2 시그너스, 2 엘나스, 1 전직교관, 1 책사"
EP015110029,1.4,11,C10019,C20002,C20009,C20019,C30001,C30017,C30018,C40010,C50002,C50008,C50012,,S10034_All,Battle/Synergy_S10034_Normal/Synergy_S10016_Normal,"6 처형자, 6 엘나스, 3 싸움꾼, 2 루디브리엄, 2 예티와 페페"
EP015110030,1.5,11,C10003,C10008,C10020,C20003,C20005,C20020,C20021,C30002,C30019,C40017,C50001,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 7 시간의 신전, 1 책사"
EP015110031,1.5,11,C10020,C20002,C20009,C20020,C20021,C30001,C30019,C40010,C40017,C50002,C50008,,S10035_All,Battle/Synergy_S10035_Normal,"6 결투가, 6 엘나스, 3 싸움꾼, 2 루디브리엄, 2 예티와 페페"
EP015110032,1.6,11,C10003,C10006,C10021,C20022,C30004,C30005,C30020,C30021,C40018,C50003,C50013,,S10036_All,Battle/Synergy_S10036_Normal/Synergy_S10003_Normal,"7 판타스틱 테마파크, 6 선봉장"
EP015110033,1.6,11,C10021,C20009,C20022,C30020,C30021,C40010,C40011,C40018,C50004,C50008,C50013,,S10036_All,Battle/Synergy_S10036_Normal,"7 판타스틱 테마파크, 5 싸움꾼, 2 엘나스, 2 시그너스"
