id,name,grade,description,sellingPrice,buyingPrice,option,category,minLevel,offsetX,offsetY,scale,ruid,outglow,fixedItem,notNoticeUse,expireDate
100_000095,앱솔루트 링 제작 레시피,rare,레어 반지인 앱솔루트 링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000096,코스모스 링 제작 레시피,epic,에픽 반지인 코스모스 링  제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000097,다크 엔젤릭 블레스 제작 레시피,epic,에픽 반지인 다크 엔젤릭 블레스 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000098,화이트 엔젤릭 블레스 제작 레시피,unique,유니크 반지인 화이트 엔젤릭 블레스 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000099,결속의 반지 제작 레시피,unique,유니크 반지인 결속의 반지 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000100,카오스링 제작 레시피,legendary,레전더리 반지인 카오스링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000101,테네브리스 원정대 반지 제작 레시피,legendary,레전더리 반지인 테네브리스 원정대 반지 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000102,나뭇잎 귀고리 제작 레시피,normal,노멀 귀고리인 나뭇잎 귀고리 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000103,에메랄드 귀고리 제작 레시피,normal,노멀 귀고리인 에메랄드 귀고리 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000104,별 귀고리 제작 레시피,rare,레어 귀고리인 별 귀고리 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000105,홀리윙 이어링 제작 레시피,rare,레어 귀고리인 홀리윙 이어링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000106,새콤달콤 귀고리 제작 레시피,epic,에픽 귀고리인 새콤달콤 귀고리 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000107,세인트 세이버 이어링 제작 레시피,epic,에픽 귀고리인 세인트 세이버 이어링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000108,찬란한 알테어 이어링 제작 레시피,unique,유니크 귀고리인 찬란한 알테어 이어링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000109,미스틱 이어링 제작 레시피,unique,유니크 귀고리인 미스틱 이어링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000110,타임리스 이어링 제작 레시피,legendary,레전더리 귀고리인 타임리스 이어링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000111,데아 시두스 이어링 제작 레시피,legendary,레전더리 귀고리인 데아 시두스 이어링 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000112,포도알 펜던트 제작 레시피,normal,노멀 목걸이인 포도알 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000113,오닉스 펜던트 제작 레시피,normal,노멀 목걸이인 오닉스 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000114,호루스의 눈 제작 레시피,rare,레어 목걸이인 호루스의 눈 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000115,레볼루션 펜던트 제작 레시피,rare,레어 목걸이인 레볼루션 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000116,템페스트 펜던트 제작 레시피,epic,에픽 목걸이인 템페스트 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000117,얼티밋 펜던트 제작 레시피,epic,에픽 목걸이인 얼티밋 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000118,미스틱 펜던트 제작 레시피,unique,유니크 목걸이인 미스틱 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000119,매커네이터 펜던트 제작 레시피,unique,유니크 목걸이인 매커네이터 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000120,타임리스 펜던트 제작 레시피,legendary,레전더리 목걸이인 타임리스 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000121,데이브레이크 펜던트 제작 레시피,legendary,레전더리 목걸이인 데이브레이크 펜던트 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,017bb52daed94c0c953e7fcf9b7143f5,,,0,
100_000122,하급 아이템 결정 파편,normal,하급 아이템 결정 조각 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,307dcb790a794d8094564de724b5104f,,,0,
100_000123,하급 아이템 결정 조각,normal,하급 아이템 결정 덩어리 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,bc022d059597483985f4fe336ac1c3bc,,,0,
100_000124,하급 아이템 결정 덩어리,normal,"노멀, 레어 장신구 제작에 사용됩니다.",0,0,,ingredient,0,-16,-16,0,9ab4b5278a7c4ffba354235c9ce4be22,,,0,
100_000125,중급 아이템 결정 파편,rare,중급 아이템 결정 조각 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,03f3f678a2654fe3a207a5e4f0f97417,,,0,
100_000126,중급 아이템 결정 조각,rare,중급 아이템 결정 덩어리 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,8a1c7201df5a40b9a09f33cb851acca5,,,0,
100_000127,중급 아이템 결정 덩어리,rare,"레어, 에픽 장신구 제작에 사용됩니다.",0,0,,ingredient,0,-16,-16,0,764d18003a364166bdb314648a2380c3,,,0,
100_000128,상급 아이템 결정 파편,epic,상급 아이템 결정 조각 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,e864ebeb39474e10be530d3f2046d2d9,,,0,
100_000129,상급 아이템 결정 조각,epic,상급 아이템 결정 덩어리에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,cf7a1761972641efa5a788384d33cf14,,,0,
100_000130,상급 아이템 결정 덩어리,epic,레전더리 장신구 제작 또는 최상급 아이템 결정 덩어리 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,7f7bb8f50751400cae9fa12e6a0586db,,,0,
100_000131,최상급 아이템 결정 덩어리,unique,레전더리 장신구 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,8ecbc97ba5c045a385c05ae4226af139,,,0,
100_000132,황금 망치 레시피,normal,황금 망치 제작에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,723c97d7136549ca983bbb842fe0baca,,,0,
100_000133,최하급 강화석,normal,노멀 장신구 강화 재료로 사용됩니다.,0,0,,ingredient,0,-16,-16,0,5cc84e63230848208fc9317f3eb445ea,,,0,
100_000134,하급 강화석,rare,레어 장신구 강화 재료로 사용됩니다.,0,0,,ingredient,0,-16,-16,0,6d8a6560a3c64032a4aaf78e98a3ad78,,,0,
100_000135,중급 강화석,epic,에픽 장신구 강화 재료로 사용됩니다.,0,0,,ingredient,0,-16,-16,0,6f3d797ca1234dd989128332adda6b2a,,,0,
100_000136,상급 강화석,unique,유니크 장신구 강화 재료로 사용됩니다.,0,0,,ingredient,0,-16,-16,0,d30b9d54d2a2457088d943c414e98da3,,,0,
100_000137,최상급 강화석,legendary,레전더리 장신구 강화 재료로 사용됩니다.,0,0,,ingredient,0,-16,-16,0,1eeea5c318854f79aa5ccff84fc7d085,,,0,
100_000138,장신구 계승 주문서(노멀),normal,노멀 등급의 장신구 계승에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,268045982c364ab786ccdcaf4f47dc6a,,,,
100_000139,장신구 계승 주문서(레어),rare,레어 등급의 장신구 계승에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,0f134eebddee4b368062790b46afc26a,,,,
100_000140,장신구 계승 주문서(에픽),epic,에픽 등급의 장신구 계승에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,010f269d548c479aad1bba3c2a722566,,,,
100_000141,장신구 계승 주문서(유니크),unique,유니크 등급의 장신구 계승에 사용됩니다.,0,0,,ingredient,0,-16,-16,0,071abdd0474e4933ab44d53eb7d349f9,,,,
100_000142,장신구 계승 주문서(레전더리),legendary,레전더리 등급의 장신구 계승에 사용됩니다.,0,0,,ingredient,0,0,0,0,b1e287fa81fb4c0e8b770c1fc3c91f4c,,,,
100_000143,황금 망치,rare,"사용 시, 장신구 강화 실패로 소모된 강화 가능 횟수를 1회 복구합니다.",0,0,,ingredient,0,-16,-16,0,1cf72cc57d6e4daf9851fc4b89c839d3,,,,
100_000144,숲의 물약 레시피,normal,숲의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000145,우거진 숲의 물약 레시피,rare,우거진 숲의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000146,사막의 물약 레시피,normal,사막의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000147,황량한 사막의 물약 레시피,rare,황량한 사막의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000148,해적의 물약 레시피,normal,해적의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000149,거친 해적의 물약 레시피,rare,거친 해적의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000150,공장의 물약 레시피,normal,공장의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000151,과부하된 공장의 물약 레시피,rare,과부하된 공장의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000152,쿠키의 물약 레시피,normal,쿠키의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000153,달콤한 쿠키의 물약 레시피,rare,달콤한 쿠키의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000154,겨울의 물약 레시피,normal,겨울의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000155,혹독한 겨울의 물약 레시피,rare,혹독한 겨울의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000156,신전의 물약 레시피,normal,신전의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000157,신비한 신전의 물약 레시피,rare,신비한 신전의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000158,온천의 물약 레시피,normal,온천의 물약을 만들 때 사용하는 노멀 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,6518f3ea8a3e4f1595dfdf7e920f34d3,,,,
100_000159,뜨끈한 온천의 물약 레시피,rare,뜨끈한 온천의 물약을 만들 때 사용하는 레어 등급의 레시피입니다.,0,0,,ingredient,0,0,0,0,0371a4b768274e8195ed499d96588c5f,,,,
100_000160,분홍 마정석,normal,노멀 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,d791aa39d5a040e586318cb7a68779ba,,,,
100_000161,초록 마정석,rare,레어 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,f58036dfae4d41eebf8649813c985455,,,,
100_000162,보라 마정석,rare,레어 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,9b5141b3bf9845c1a28c4ba6b6ad74e9,,,,
100_000163,빨강 마정석,epic,에픽 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,afe65314273947c9bfa12f66ba71c403,,,,
100_000164,하양 마정석,epic,에픽 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,59d4d316d59649c8aa5a81dda086723b,,,,
100_000165,주황 마정석,unique,유니크 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,673591de80444f7886fcbdb4047d9c6b,,,,
100_000166,노랑 마정석,unique,유니크 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,07d9ef4dcefa4f4ca8b7170e9ccedfd8,,,,
100_000167,파랑 마정석,legendary,레전더리 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,59b0c99d927545fb872c1f9a18f66588,,,,
100_000168,검정 마정석,legendary,레전더리 장신구 제작에 사용됩니다.,0,0,,ingredient,0,0,0,0,f6b2ade303874575a6dc263aa09d7fee,,,,
104_000001,하급 체력 물약,normal,필드에서의 체력을 5% 회복합니다.,0,0,"{type:""HP"",value:0.05}",consume,0,-16,-16,0,873b727f30ea41efb179d6537009413e,,,0,
104_000002,중급 체력 물약,rare,필드에서의 체력을 10% 회복합니다.,0,0,"{type:""HP"",value:0.1}",consume,0,0,0,0,9ff4283f528d45a8925667cf1df741c9,,,0,
104_000003,고급 체력 물약,epic,필드에서의 체력을 20% 회복합니다.,0,0,"{type:""HP"",value:0.2}",consume,0,-16,-16,0,9322fb966c834ff48ece78149a741eac,,,0,
104_000004,최고급 체력 물약,unique,필드에서의 체력을 50% 회복합니다.,0,0,"{type:""HP"",value:0.5}",consume,0,-16,-16,0,14ba138b13d44e0e821f07ae89fa215b,,,0,
104_000005,하급 마나 물약,normal,필드에서의 마나를 5% 회복합니다.,0,0,"{type:""MP"",value:0.05}",consume,0,-16,-16,0,7e9b39b73f4945b1a8d77db6c99a6946,,,0,
104_000006,중급 마나 물약,rare,필드에서의 마나를 10% 회복합니다.,0,0,"{type:""MP"",value:0.1}",consume,0,-16,-16,0,92f45a910a1f437e86a2cbff7987e557,,,0,
104_000007,고급 마나 물약,epic,필드에서의 마나를 20% 회복합니다.,0,0,"{type:""MP"",value:0.2}",consume,0,-16,-16,0,fffc966287d248f98d86e827904bafe8,,,0,
104_000008,최고급 마나 물약,unique,필드에서의 마나를 50% 회복합니다.,0,0,"{type:""MP"",value:0.5}",consume,0,-16,-16,0,320f942c48074e48a9cef3eabd414455,,,0,
104_000009,숲의 물약,normal,공격력이 3분간 +20% 상승합니다.,0,0,"{type:""Buff"",buff:""Atk"",duration:180,value:0.2,icon:""1a20af5416dc428fa25ac2ef9e1836cf"", tooltip : ""BuffDesc_1""}",consume,0,0,0,0,2af7ee286288416c9bb87f99bad7e812,,,,
104_000010,우거진 숲의 물약,rare,공격력이 3분간 +40% 상승합니다.,0,0,"{type:""Buff"",buff:""Atk"",duration:180,value:0.4,icon:""1a20af5416dc428fa25ac2ef9e1836cf"", tooltip : ""BuffDesc_2""}",consume,0,0,0,0,5e8598fb4ad74ec694616a9bffcfb062,,,,
104_000011,사막의 물약,normal,이동속도가 5분간 +20% 상승합니다.,0,0,"{type:""Buff"",buff:""Speed"",duration:300,value:0.2,icon:""e17275d6de4e495b858751262d5863c0"", tooltip : ""BuffDesc_5""}",consume,0,0,0,0,6625545ba74c47c98f63d9b0306329d4,,,,
104_000012,황량한 사막의 물약,rare,이동속도가 5분간 +40% 상승합니다.,0,0,"{type:""Buff"",buff:""Speed"",duration:300,value:0.4,icon:""e17275d6de4e495b858751262d5863c0"", tooltip : ""BuffDesc_6""}",consume,0,0,0,0,8f52e2a65a5241ab832e6bce9a8aeac4,,,,
104_000013,해적의 물약,normal,대시 거리가 3분간 2배가 됩니다.,0,0,"{type:""Buff"",buff:""Range"",duration:180,value:2,icon:""a1c06d9a3cf74f0787a1338e80e9e43a"", tooltip : ""BuffDesc_9""}",consume,0,0,0,0,a314832e079c4bfa90a639a0d7cdf44b,,,,
104_000014,거친 해적의 물약,rare,대시 거리가 3분간 3배가 됩니다.,0,0,"{type:""Buff"",buff:""Range"",duration:180,value:3,icon:""a1c06d9a3cf74f0787a1338e80e9e43a"", tooltip : ""BuffDesc_10""}",consume,0,0,0,0,3c2a6025d3954507887e1d696315c947,,,,
104_000015,공장의 물약,normal,필드 경험치 획득 비율이 10분간 15% 증가합니다.,0,0,"{type:""Buff"",buff:""EXP"",duration:600,value:0.15,icon:""c1b1ca18793342ce8220607ed128d167"", tooltip : ""BuffDesc_13""}",consume,0,0,0,0,114977c9f6da4e5883899b94edabbcc0,,,,
104_000016,과부하된 공장의 물약,rare,필드 경험치 획득 비율이 10분간 30% 증가합니다.,0,0,"{type:""Buff"",buff:""EXP"",duration:600,value:0.3,icon:""c1b1ca18793342ce8220607ed128d167"", tooltip : ""BuffDesc_14""}",consume,0,0,0,0,3bf0df257a7440c880f399b82a33b4f6,,,,
104_000017,쿠키의 물약,normal,치명타 확률이 5분간 5% 증가합니다.,0,0,"{type:""Buff"",buff:""Critical"",duration:300,value:0.05,icon:""c20d58207e1d4a9d977a5580fde66de0"", tooltip : ""BuffDesc_17""}",consume,0,0,0,0,b89f0d066fbd4970b7627d1f26d98390,,,,
104_000018,달콤한 쿠키의 물약,rare,치명타 확률이 5분간 10% 증가합니다.,0,0,"{type:""Buff"",buff:""Critical"",duration:300,value:0.1,icon:""c20d58207e1d4a9d977a5580fde66de0"", tooltip : ""BuffDesc_18""}",consume,0,0,0,0,4435c518d0354d7bb7c4a591527cb554,,,,
104_000019,겨울의 물약,normal,이동속도가 8분간 +30% 상승합니다.,0,0,"{type:""Buff"",buff:""Speed"",duration:480,value:0.3,icon:""e17275d6de4e495b858751262d5863c0"", tooltip : ""BuffDesc_7""}",consume,0,0,0,0,4b53475848b34befa9604e3f682d36ad,,,,
104_000020,혹독한 겨울의 물약,rare,이동속도가 8분간 +50% 상승합니다.,0,0,"{type:""Buff"",buff:""Speed"",duration:480,value:0.5,icon:""e17275d6de4e495b858751262d5863c0"", tooltip : ""BuffDesc_8""}",consume,0,0,0,0,9a0dd4bce3f84c68b18f34a46ae9f9fc,,,,
104_000021,신전의 물약,normal,치명타 확률이 5분간 25% 증가합니다.,0,0,"{type:""Buff"",buff:""Critical"",duration:300,value:0.25,icon:""c20d58207e1d4a9d977a5580fde66de0"", tooltip : ""BuffDesc_19""}",consume,0,0,0,0,cf8d31e1c3f144dba2a17ca8ef518a02,,,,
104_000022,신비한 신전의 물약,rare,치명타 확률이 5분간 40% 증가합니다.,0,0,"{type:""Buff"",buff:""Critical"",duration:300,value:0.4,icon:""c20d58207e1d4a9d977a5580fde66de0"", tooltip : ""BuffDesc_20""}",consume,0,0,0,0,28982a368c9d43488335e87d9f71d66a,,,,
104_000023,온천의 물약,normal,공격력이 6분간 +30% 상승합니다.,0,0,"{type:""Buff"",buff:""Atk"",duration:360,value:0.3,icon:""1a20af5416dc428fa25ac2ef9e1836cf"", tooltip : ""BuffDesc_3""}",consume,0,0,0,0,5d865b5ffc1040b6a013892fb5167e12,,,,
104_000024,뜨끈한 온천의 물약,rare,공격력이 6분간 +50% 상승합니다.,0,0,"{type:""Buff"",buff:""Atk"",duration:360,value:0.5,icon:""1a20af5416dc428fa25ac2ef9e1836cf"", tooltip : ""BuffDesc_4""}",consume,0,0,0,0,ed8f2aba8ade4f35854bc5803bf9b375,,,,
104_000025,순간이동 주문서,normal,"사용 시, 1회에 한해 모닥불로 이동시켜줍니다.",0,0,"{type:""Teleport""}",consume,0,0,0,0,5699610aa8c94457b680406ff18ef9a0,,,,
104_000026,가방 슬롯+1 확장권,normal,가방의 최대 슬롯을 1칸 확장합니다. (최대 확장 가능 수치: 200),0,0,,consume,0,-16,-16,0,4e8563d8bde649a280f4f5d6a342e408,,,,
105_000001,주문의 흔적,normal,다양한 아이템의 제작 재료로 사용됩니다.,0,0,,etc,0,-16,-16,0,25cd5dd3ba5b491da908ff6be0a3bcb6,,,0,
105_000002,숲의 정수,normal,숲의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,b420ca7ca7da4dcab9e2ee2ff3f02383,,,0,
105_000003,우거진 숲의 정수,rare,우거진 숲의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,751f9a725c184dc888a02d85ac0bd0a7,,,0,
105_000004,사막의 정수,normal,사막의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,f1340a4a92e8466c9837a599dd34c2ee,,,0,
105_000005,황량한 사막의 정수,rare,황량한 사막의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,a405f856b4eb4672b7b7d2dcfe03056e,,,0,
105_000006,해적의 정수,normal,해적의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,2ddee035a6a74d33af0a92373f639a8e,,,0,
105_000007,거친 해적의 정수,rare,거친 해적의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,6848008ba83749e59960697de6a1804f,,,0,
105_000008,공장의 정수,normal,공장의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,b4784603da724aa496de4791d55930c9,,,0,
105_000009,과부하된 공장의 정수,rare,과부하된 공장의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,50cedfc122004d96bff354bd34b26e18,,,0,
105_000010,쿠키의 정수,normal,쿠키의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,b3b9a6b71bc64da6a2d85ee95c1cbac3,,,0,
105_000011,달콤한 쿠키의 정수,rare,달콤한 쿠키의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,f7757bfef11d431baee3d7962b219289,,,0,
105_000012,겨울의 정수,normal,겨울의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,cb1f45cc8d0c4c1a91cdace32436ea9e,,,0,
105_000013,혹독한 겨울의 정수,rare,혹독한 겨울의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,3892ac3a2c334f2d9b1a25361f1e991b,,,0,
105_000014,신전의 정수,normal,신전의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,bd0fbf0772054d17971a71438c4824f0,,,0,
105_000015,신비한 신전의 정수,rare,신비한 신전의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,fe5bb9e8889c45b7806506e22298aeec,,,0,
105_000016,온천의 정수,normal,온천의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,714f6bf1d41148bba370a92168960cd6,,,0,
105_000017,뜨끈한 온천의 정수,rare,뜨끈한 온천의 석상을 부수거나 물약을 제작할 때 사용됩니다.,0,0,,etc,0,0,0,0,b42e09180bfe4a82a8210fd39d3ff7f0,,,0,
