key,name,text,event,option,thumb,emotion,theOtherName,theOtherThumb,localizationKey
quest_54_completed,141003,같은 생각이다. 그자가 주문을 받고 지령을 내리는 것으로 보이니 말이다.,,,soul,,,,dialog_695
quest_54_completed,player,주문이 더 들어와서 또 소울 에그가 든 과자들이 퍼질 수 없게 그 윗사람이라는 자를 막긴 해야겠어.,,,avatar,,141003,soul,dialog_696
quest_55_completed,player,왠지 꿈에서 깬 기분이야. 몽환적인 스킬이었어.,,,avatar,,,,dialog_697
quest_55_completed,player,이제 과자 주문이 추가되지 않을 테니 이곳에 퍼진 소울 에그들을 회수하기만 하면 돼.,,,avatar,,,,dialog_698
quest_55_completed,111001,이미 추운 지역으로 유출된 과자들도 있으니 잊지 마!,,,soul,,,,dialog_699
quest_55_completed,player,그 정도야 기억하고 있지! 그것보다...,,,avatar,,111001,soul,dialog_700
quest_55_completed,player,새로운 소울 피스를 또 얻었단 말씀!,,,avatar,,111001,soul,dialog_701
quest_55_completed,111003,여러분! 안녕-☆ 나는 사운드슈터의 소울~!! ☆엔★젤☆릭★버☆스★터☆,,,soul,,,,dialog_702
quest_55_completed,111003,나에게 어울리는 달콤하고 큐티한 곳에서 잘 지내고 있었는데! 이게 무슨 일이지~☆,,,soul,,,,dialog_703
quest_55_completed,player,...,,,avatar,당황,111003,soul,dialog_704
quest_55_completed,player,너희가 알아서 상황 설명해. 난 포기~!,,,avatar,한숨,111003,soul,dialog_705
quest_55_completed,141003,메소전사의 명예를 걸고 쉽게 포기하지 말거라!,,,soul,,,,dialog_706
quest_55_completed,player,"아주 환장하겠군. 크흠, 다 조용하고!",,,avatar,,141003,soul,dialog_707
quest_55_completed,player,우선은 이미 추운 지역으로 보내졌을 소울 에그 간식들을 회수하고 오자.,,,avatar,,141003,soul,dialog_708
quest_55_completed,111003,무슨 일인지 나한테도 ★설☆명★해☆줘★,,,soul,,,,dialog_709
quest_55_completed,player,나중에 해줄게. 일단 출발~!,,,avatar,,111003,soul,dialog_710
stage_6_1,player,너무 추운데? 나 몸이 굳은 것 같아.,,,avatar,창백,,,dialog_711
stage_6_1,141003,엄살이 심한 편이군.,,,soul,,,,dialog_712
stage_6_1,player,여기서 왜 과자를 많이 주문한 건지 알 것 같아.,,,avatar,창백,141003,soul,dialog_713
stage_6_1,player,과자를 많이 먹고 살을 찌워야 생존이 가능하겠는걸.,,,avatar,,141003,soul,dialog_714
stage_6_1,111001,근데 주변에 과자가 안 보이네. 이미 먹은 걸까?,,,soul,,,,dialog_715
stage_6_1,111003,맛있는 건 ☆못★참☆지★,,,soul,,,,dialog_716
stage_6_1,player,소울 에그가 든 과자를 먹은 것도 소울칼리버 조각을 먹은 거랑 다름없을 거야.,,,avatar,,111003,soul,dialog_717
stage_6_1,151001,그럼 같은 원리로...,,,soul,,,,dialog_718
stage_6_1,player,소울 에그 과자를 먹은 몬스터를 쓰러뜨리면 소울 에그가 나올 거야!,,,avatar,반짝,151001,soul,dialog_719
stage_6_1,111001,"빨리 소울들을 되찾자! 출동, 메소전사~!",,,soul,,,,dialog_720
stage_6_1,111003,☆★☆★☆★메!소!전!사! 파이팅~!!☆★☆★☆★,,,soul,,,,dialog_721
stage_6_1,player,고~맙다.,,,avatar,흐음,111003,soul,dialog_722
quest_56_completed,player,원래 이렇게 추운 곳에 살지 않는 몬스터들이 보이더라.,,,avatar,,,,dialog_723
quest_56_completed,111003,모자를 쓴 게 아주 귀.여.워-☆,,,soul,,,,dialog_724
quest_56_completed,141003,소울을 흡수한 몬스터일지도 모르니 정신 차려라.,,,soul,,,,dialog_725
quest_56_completed,player,어느 몬스터가 소울 에그 과자를 먹었으려나?,,,avatar,좌절,141003,soul,dialog_726
quest_56_completed,141003,모조리 쓸어보면 알 수 있다. 어서 움직여라.,,,soul,,,,dialog_727
quest_56_completed,player,몬스터가 얼마나 많은데 말이 되는 소리를 해!,,,avatar,분노,141003,soul,dialog_728
quest_56_completed,111001,소울 에그 과자를 먹은 녀석이 누군지는 모르겠지만...,,,soul,,,,dialog_729
quest_56_completed,111001,주황버섯과 슬라임들이 통통한 게 의심스러워!,,,soul,,,,dialog_730
quest_56_completed,player,그렇긴 해. 본격적인 소울 회수를 시작해볼까?!,,,avatar,반짝,111001,soul,dialog_731
quest_57_completed,player,소울 에그 과자를 이미 먹은 몬스터들이 많군.,,,avatar,눈치,,,dialog_732
quest_57_completed,player,"그나저나 바닥에 가끔 몬스터들이 쓰고 있던 모자가 떨어져 있던데, 뭐지?",,,avatar,,,,dialog_733
quest_57_completed,111001,모자 주인인 몬스터들은 모자가 없으면 여기서 살 수 없을 텐데...?,,,soul,,,,dialog_734
quest_57_completed,141003,그렇다면 함부로 모자를 버리고 갈 리 없지.,,,soul,,,,dialog_735
quest_57_completed,111003,여긴 너무 추워서 ☆따★뜻☆한★곳☆으로 간 게 아닐까~♥,,,soul,,,,dialog_736
quest_57_completed,111001,혹시나 소울 에그 과자를 먹은 몬스터가 다른 지역으로 이동했다면 큰일인걸!,,,soul,,,,dialog_737
quest_57_completed,player,"음, 어떻게 된 일인지 좀 더 조사해보자.",,,avatar,,111001,soul,dialog_738
quest_58_completed,player,모자들이 이 지역 한가운데에 떨어져 있는 경우가 엄청 많았어.,,,avatar,,,,dialog_739
quest_58_completed,player,따뜻한 지역으로 이동한 거라면 그 지역으로 가는 경계 부분에 떨어져 있어야 할 텐데...,,,avatar,,,,dialog_740
quest_58_completed,141003,"이 정도 추위도 못 버티겠다고 모자를 쓰던 것들인데, 따뜻한 곳에 도달하기 전에 모자를 버릴 리가 없다.",,,soul,,,,dialog_741
quest_58_completed,111001,내 생각에도 그래! 이렇게 춥고 눈 내리는 곳에서 그 몬스터들이 모자 없이 이동하기엔 몸이 버티질 못할 거야.,,,soul,,,,dialog_742
quest_58_completed,player,본인 의지로 추운 와중에 모자를 버릴 리도 없고... 모자 없이 자기 힘으로 멀리 갈 수 있을 리도 없고...,,,avatar,눈치,111001,soul,dialog_743
quest_58_completed,151001,...혹시 납치...?,,,soul,,,,dialog_744
quest_58_completed,player,헉! 그거 완전 가능성 있어 보여!!,,,avatar,분노,151001,soul,dialog_745
quest_58_completed,111003,납치 용의자는 이 ♥엔젤릭버스터♥가 똑똑히 봤다구-☆,,,soul,,,,dialog_746
quest_58_completed,player,"오, 정말? 누군데?",,,avatar,반짝,111003,soul,dialog_747
quest_58_completed,111003,모자 없는 몬스터를 업고 가는 예티가 있었어~!! 유.력.용.의.자-☆,,,soul,,,,dialog_748
quest_58_completed,player,으음... 일단 확인해볼까...?,,,avatar,눈치,111003,soul,dialog_749
quest_59_completed,player,납치가 아니고 그냥 페페랑 사이가 좋은 예티들이잖아!,,,avatar,분노,,,dialog_750
quest_59_completed,player,거기다가! 생각해 보니까 페페는 원래 추운 지역에서 사는 몬스터라 모자가 필요 없잖아!!,,,avatar,분노,,,dialog_751
quest_59_completed,111003,엣-☆ 헛다리 짚었네 >.<,,,soul,,,,dialog_752
quest_59_completed,151001,...,,,soul,,,,dialog_753
quest_59_completed,141003,...,,,soul,,,,dialog_754
quest_59_completed,111001,이렇게 된 거 예티들한테 뭔가 본 게 없는지 물어보자!,,,soul,,,,dialog_755
quest_59_completed,player,말이 잘 통하려나...?,,,avatar,흐음,111001,soul,dialog_756
quest_59_completed,player,"예티, 질문이 있는데 대답해 줄 수 있어?",,,avatar,,,,dialog_757
quest_59_completed,yeti,예티 부탁 있다. 들어주면 예티 대답한다.,,,npc,,,,dialog_758
quest_59_completed,141003,감히 부탁을 해? 그냥 없애버리거라.,,,soul,,,,dialog_759
quest_59_completed,player,진정해! 우리도 부탁하는 처지잖아.,,,avatar,분노,141003,soul,dialog_760
quest_59_completed,player,부탁이 뭐야?,,,avatar,,141003,soul,dialog_761
quest_59_completed,yeti,예티 친구 눈사람 과자 먹고 뚱뚱해졌다. 예티 친구 건강 걱정된다. 다이어트 시켜줘라.,,,npc,,,,dialog_762
quest_59_completed,player,"뭐야, 누가 들어도 이건 소울 에그 과자를 먹었는데?",,,avatar,,yeti,npc,dialog_763
quest_59_completed,111001,겸사겸사 소울도 되찾을 수 있겠네! 부탁 들어주자.,,,soul,,,,dialog_764
quest_59_completed,player,"나만 믿어, 예티! 부탁 들어주면 질문에 답해주기다~!",,,avatar,꺄오,111001,soul,dialog_765
quest_60_completed,player,"그 눈사람, 우리가 발견해서 다행이야!",,,avatar,,,,dialog_766
quest_60_completed,player,역시나 소울 에그 과자를 잔뜩 먹어서 덩치가 커진 거였어.,,,avatar,,,,dialog_767
quest_60_completed,111001,소울 에그를 뱉어내면서 다이어트가 됐어! 예티한테 빨리 말해줘!,,,soul,,,,dialog_768
quest_60_completed,player,예티~! 네 부탁 들어주고 왔어. 이제 질문해도 돼?,,,avatar,,111001,soul,dialog_769
quest_60_completed,yeti,예티 기쁘다. 예티 이제 대답한다.,,,npc,,,,dialog_770
quest_60_completed,player,기쁘다니 다행이네. 혹시 주변 몬스터들이 어디 다른 곳으로 가는 걸 본 적 없어?,,,avatar,,yeti,npc,dialog_771
quest_60_completed,yeti,예티 봤다. 과자 먹던 몬스터들 누가 끌고 갔다.,,,npc,,,,dialog_772
quest_60_completed,111003,내 말대로 납치 맞지~? 역시 ♥엔젤릭버스터♥ 멋져!!,,,soul,,,,dialog_773
quest_60_completed,player,누가 끌고 갔는지 봤어?!,,,avatar,분노,111003,soul,dialog_774
quest_60_completed,yeti,예티 누군지는 못 봤다. 저쪽으로 가는 건 예티 봤다.,,,npc,,,,dialog_775
quest_60_completed,player,저 방향이란 말이지? 그거라도 고마워!,,,avatar,꺄오,yeti,npc,dialog_776
quest_60_completed,141003,납치가 맞긴 하군. 소울에 대한 걸 눈치챈 녀석들임이 틀림없다.,,,soul,,,,dialog_777
quest_60_completed,111001,소울 에그 과자를 먹은 몬스터들을 골라서 납치한 건가?!,,,soul,,,,dialog_778
quest_60_completed,player,소울의 힘을 악용하려는 나쁜 사람들일 수도 있어. 빨리 쫓아가야겠다.,,,avatar,,111001,soul,dialog_779
quest_61_completed,player,납치범으로 보이는 사람은 안 보여...,,,avatar,좌절,,,dialog_780
quest_61_completed,player,"근데 성곽 모양의 몬스터가 있던데, 좀 안 어울리지 않아?",,,avatar,,,,dialog_781
quest_61_completed,111001,"응. 병사인 것 같던데, 이 황량한 곳에서 뭘 지킬 게 있다고 그러는 거지?",,,soul,,,,dialog_782
quest_61_completed,141003,이곳에서 뭔가를 지키기보다는 순찰하는 것 같구나.,,,soul,,,,dialog_783
quest_61_completed,151001,어디서 온 거지...?,,,soul,,,,dialog_784
quest_61_completed,player,"흠, 병사는 병사가 잘 알겠지. 마을의 경비병에게 물어볼까?",,,avatar,,151001,soul,dialog_785
guard_2,guard,저번에 위험한 슬라임이 있다던 내 말을 무시하고 숲에 들어갔던 녀석이잖아? 아직 잘 살아있군.,,,npc,,,,dialog_786
guard_2,player,물론이죠. 그 정도는 제가 해치울 수 있죠!,,,avatar,꺄오,guard,npc,dialog_787
guard_2,player,"물어볼 게 있어서 왔는데, 혹시 성곽 모양을 한 몬스터를 아시나요? 어딘가의 병사인 것 같던데.",,,avatar,,guard,npc,dialog_788
guard_2,guard,"아! 그 몬스터, 잘 알지.",,,npc,,,,dialog_789
guard_2,guard,얼마 전에 신전의 신도들이 보안을 강화해야 한다며 병사를 더 뽑고 있었어.,,,npc,,,,dialog_790
guard_2,guard,돈이 짭짤해 보여서 지원했는데 어처구니없게도 그 성곽 모양의 몬스터들을 데려가더군.,,,npc,,,,dialog_791
guard_2,guard,사람보다 몬스터가 입이 무겁다나 뭐라나.,,,npc,,,,dialog_792
guard_2,player,"음, 몸무게는 무겁게 생겼었죠.",,,avatar,,guard,npc,dialog_793
guard_2,guard,신전에서 뭘 하길래 그러는지 궁금하니까 알게 되면 알려줘.,,,npc,,,,dialog_794
guard_2,player,오... 이제 절 막지 않으시네요.,,,avatar,흐음,guard,npc,dialog_795
guard_2,guard,"뭐, 세 보여서 걱정이 딱히 안 들긴 하네.",,,npc,,,,dialog_796
guard_2,guard,"그래도 한 가지 알려주자면, 그 신전에 가는 길에 주니어 발록이 많으니 조심해.",,,npc,,,,dialog_797
guard_2,player,네~,,,avatar,,guard,npc,dialog_798
quest_62_completed,player,납치범들은 신전의 신도들인 것 같지?,,,avatar,,,,dialog_799
quest_62_completed,111003,☆확★실☆해★,,,soul,,,,dialog_800
quest_62_completed,111001,"신전의 신도들이 그 추운 곳까지 왔으니까, 신전의 병사들도 활동 구역을 그까지 넓힌 것 같아.",,,soul,,,,dialog_801
quest_62_completed,111001,"즉, 납치범은 굳이 추운 곳에 온 신전의 신도들이란 말씀!",,,soul,,,,dialog_802
quest_62_completed,player,"소울을 흡수한 몬스터들을 찾는 것만으로도 벅찬데, 그 몬스터들을 밖으로 빼돌리는 자들까지 있으니 환장하겠어!",,,avatar,분노,111001,soul,dialog_803
quest_62_completed,141003,"신전에서 무슨 짓을 벌이고 있는지 모르겠지만 가 보면 알게 되겠지. 움직여라, 모험가.",,,soul,,,,dialog_804
quest_62_completed,player,"아, 네~ 네~",,,avatar,흐음,141003,soul,dialog_805
quest_62_completed,player,주니어 발록이 많다고 했으니까 정리하면서 가야겠네.,,,avatar,,141003,soul,dialog_806
quest_63_completed,player,신전이 대체 어디에 있는 거야?!,,,avatar,분노,,,dialog_807
quest_63_completed,player,주변에 풍경이 다 눈으로 덮여서 그런지 같은 곳을 맴도는 기분이야.,,,avatar,,,,dialog_808
quest_63_completed,151001,신전이 보이질 않네...,,,soul,,,,dialog_809
quest_63_completed,141003,아주 깊은 곳에 처박아 두었군.,,,soul,,,,dialog_810
quest_63_completed,111001,"어쩌겠어! 계속 가라, 메소전사~!!",,,soul,,,,dialog_811
quest_63_completed,111003,가랏-☆ ♥메소전사♥,,,soul,,,,dialog_812
quest_63_completed,player,메소전사 너무 구리다고~~~,,,avatar,분노,111003,soul,dialog_813
quest_64_completed,player,신전이!! 어디에!!! 있어!!!!!!!,,,avatar,분노,,,dialog_814
quest_64_completed,player,"아으, 너무 추워...!",,,avatar,창백,,,dialog_815
quest_64_completed,seren,신도도 아닌 자가 왜 자꾸 신전 주변을 서성이지?,,,seren,,,,dialog_816
quest_64_completed,seren,신도가 아니면 신전에 들여보내 줄 수 없다. 돌아가라.,,,seren,,,,dialog_817
quest_64_completed,player,"어, 저 좀 신전으로 들여보내 주시면 안 되나요?!",,,avatar,반짝,seren,seren,dialog_818
quest_64_completed,player,제가 사정이 있어서 그런데 좀 알려주세요. 신도들이 몬스터를 납치하고 있단 말이에요!,,,avatar,,seren,seren,dialog_819
quest_64_completed,seren,나와 상관없는 일이다. 돌아가라.,,,seren,,,,dialog_820
quest_64_completed,seren,그럼 이만.,,,seren,,,,dialog_821
quest_64_completed,player,???,,,avatar,당황,,,dialog_822
quest_64_completed,player,"뭐야, 융통성 완전 없어.",,,avatar,당황,,,dialog_823
quest_64_completed,141003,"아주 거만한 태도군. 본때를 보여주자, 모험가.",,,soul,,,,dialog_824
quest_64_completed,player,네가 할 말은 아니긴 한데...,,,avatar,눈치,141003,soul,dialog_825
quest_64_completed,player,아무튼 힘으로 이겨서라도 들어가야 해.,,,avatar,,141003,soul,dialog_826
quest_64_completed,player,저 녀석이 신전으로 가는 걸 방해하는 것 같단 말이지.,,,avatar,,141003,soul,dialog_827
quest_64_completed,111001,그럼 빨리 쫓아가서 어떻게 해 봐!,,,soul,,,,dialog_828
quest_65_completed,player,"신전을 못 가게 방해하던 게 맞았나 봐! 안 보이던 신전이 바로 앞에 있었다니, 어이없어.",,,avatar,분노,,,dialog_829
quest_65_completed,111003,이게 바로 ★환☆각★,,,soul,,,,dialog_830
quest_65_completed,player,이제 신전으로 빨리 들어가 보자.,,,avatar,,111003,soul,dialog_831
quest_65_completed,player,소울을 흡수한 몬스터들을 왜 납치한 건지 알아내야겠어.,,,avatar,,111003,soul,dialog_832
quest_65_completed,111001,소울에 대해 뭔가를 알아서 몬스터를 잡아간 거겠지...?,,,soul,,,,dialog_833
quest_65_completed,141003,예감이 좋지 않으니 서두르거라.,,,soul,,,,dialog_834
quest_65_completed,player,"그래, 얼른 가보자.",,,avatar,,141003,soul,dialog_835
stage_7_1,player,조용하고 음침한 분위기네...,,,avatar,,,,dialog_836
stage_7_1,111001,빨리 조사하고 나가자!,,,soul,,,,dialog_837
stage_7_1,151001,저기에...,,,soul,,,,dialog_838
stage_7_1,monk,"이게 소울의 힘인가, 켈켈켈!!! 어서 연구를 더 해야 해...!!",,,npc,,,,dialog_839
stage_7_1,player,!!!,,,avatar,당황,,,dialog_840
stage_7_1,player,"저 사제, 소울을 흡수한 것 같아...!",,,avatar,분노,,,dialog_841
stage_7_1,141003,소울을 감히 흡수한 몬스터들이 이곳에 납치된 게 맞나 보군.,,,soul,,,,dialog_842
stage_7_1,player,이 신전의 신도들이 소울을 이용하고 있단 거잖아?!,,,avatar,분노,141003,soul,dialog_843
stage_7_1,player,신전을 아주 뒤집어엎자!,,,avatar,반짝,141003,soul,dialog_844
quest_66_completed,player,좋은 말로 할 때 불어! 너희가 몬스터 납치했지?! 몬스터들 어쨌어!!,,,avatar,분노,,,dialog_845
quest_66_completed,monk,"아, 알겠어! 말할 테니까 조용히 말해...!",,,npc,,,,dialog_846
quest_66_completed,monk,기밀이니까 조용해야 한다고...! 켈켈...!,,,npc,,,,dialog_847
quest_66_completed,player,알겠어...! 말해 봐...!,,,avatar,눈치,monk,npc,dialog_848
quest_66_completed,monk,최근 신전 도서관에서 소울에 관한 고대 서적들을 발견했어...!,,,npc,,,,dialog_849
quest_66_completed,monk,간부들은 이 소울이란 게 신전의 부흥을 이끌 힘이라고 믿고 있지...!,,,npc,,,,dialog_850
quest_66_completed,monk,켈켈... 그래서 소울 연구가 엄청 활성화됐어...!,,,npc,,,,dialog_851
quest_66_completed,111001,뭐야? 소울에 대해 다 알고 있잖아?!,,,soul,,,,dialog_852
quest_66_completed,player,소울에 대해 얼마나 알고 있는 거야...?,,,avatar,,111001,soul,dialog_853
quest_66_completed,monk,나는 말단이라 잘 몰라... 소울을 흡수하면 강해진다는 것 정도...? 켈켈켈...,,,npc,,,,dialog_854
quest_66_completed,monk,네가 찾는 몬스터들은 나도 몰라... 켈켈켈...!!,,,npc,,,,dialog_855
quest_66_completed,player,"아, 도움이 안 되네...",,,avatar,,monk,npc,dialog_856
quest_66_completed,monk,"나한테 그러지 말고 소울 연구가 한창일 도서관으로 직접 가보면 될 것 아냐, 켈켈켈!!",,,npc,,,,dialog_857
quest_66_completed,monk,"물론 경비병들을 뚫을 수 있다면 말이지, 켈켈켈켈켈켈!!!!",,,npc,,,,dialog_858
quest_66_completed,player,도서관으로 가보면 된단 말이지? 경비병 정도야 간단하지!,,,avatar,반짝,monk,npc,dialog_859
quest_67_completed,player,"경비병들, 아주 강력하군.",,,avatar,,,,dialog_860
quest_67_completed,141003,자신만만하더니 생각보다 지쳐 보이는군.,,,soul,,,,dialog_861
quest_67_completed,111003,내가 노래라도 불러줄까-☆,,,soul,,,,dialog_862
quest_67_completed,player,"아, 아니... 괜찮아.",,,avatar,눈치,111003,soul,dialog_863
quest_67_completed,111001,기껏 도서관에 왔는데 왜 납치당한 몬스터들이 안 보이지?,,,soul,,,,dialog_864
quest_67_completed,player,소울을 흡수한 신도들이 많이 보이던 걸 보면...,,,avatar,좌절,111001,soul,dialog_865
quest_67_completed,player,몬스터들은 이미 신도들에게 당한 게 아닐까?,,,avatar,좌절,111001,soul,dialog_866
quest_67_completed,111001,일단 도서관에 도달했으니 얼른 안에 뭐가 있나 보자!,,,soul,,,,dialog_867
quest_68_completed,player,도서관에 소울에 관한 문서가 보여서 슬쩍 했지!,,,avatar,반짝,,,dialog_868
quest_68_completed,111001,"오, 얼른 읽어줘!",,,soul,,,,dialog_869
quest_68_completed,player,"""무르 7세의 노트 1페이지""",,,avatar,,,,dialog_870
quest_68_completed,player,"""소울 인챈터는 몬스터의 소울을 무기에 넣어 강화하고 수명을 다하는 일회성의 도구였다.""",,,avatar,,,,dialog_871
quest_68_completed,player,"""하지만 실패할 확률도 있었으며 한 무기에 하나의 몬스터 소울만 넣을 수 있어, 몬스터를 사냥하는 위험성에 비해 효과가 크지 않았다.""",,,avatar,,,,dialog_872
quest_68_completed,player,"""이러한 소울 인챈터의 단점을 극복한 도구를 발명해 소울 블렌더라는 이름을 붙였다.""",,,avatar,,,,dialog_873
quest_68_completed,151001,...소울 블렌더...?,,,soul,,,,dialog_874
quest_68_completed,111001,엥? 대장장이가 들고 있던 그거?,,,soul,,,,dialog_875
quest_68_completed,player,소울 블렌더에 관한 내용이 있을 줄이야. 엄청난 발견인걸?!,,,avatar,초롱,111001,soul,dialog_876
quest_68_completed,141003,내용을 마저 읽어보아라.,,,soul,,,,dialog_877
quest_68_completed,player,다 읽은 거야. 나머지 페이지들은 더 찾아봐야 할 것 같아.,,,avatar,,141003,soul,dialog_878
quest_68_completed,player,이 정도의 자료가 도서관에 있던 거면 신도들이 우리보다 소울에 대한 정보를 더 많이 알고 있겠다...,,,avatar,좌절,141003,soul,dialog_879
quest_68_completed,111001,그 정보들로 무슨 짓을 꾸미고 있는지 확실히 알아야 해.,,,soul,,,,dialog_880
quest_68_completed,player,"음, 고위 간부 신도들을 잡아보면 알 수 있으려나?",,,avatar,,111001,soul,dialog_881
quest_69_completed,player,몬스터들을 납치해서 어쨌는지 말해!! 몬스터가 흡수한 소울들로 무슨 짓을 꾸미는 거지!?,,,avatar,분노,,,dialog_882
quest_69_completed,pontiff,"추운 지역의 몬스터들이 심상치 않길래 다 모아다가 죽여봤더니, 책에서만 봤던 귀한 소울들이 알의 형태로 마구 쏟아졌다...",,,npc,,,,dialog_883
quest_69_completed,pontiff,...는 사실을 말해줄 것 같으냐!!,,,npc,,,,dialog_884
quest_69_completed,111001,방금 다 말한 것 아냐?,,,soul,,,,dialog_885
quest_69_completed,player,?,,,avatar,,111001,soul,dialog_886
quest_69_completed,pontiff,그 소울들로 신전이 세상을 지배할 수 있도록 최종 병기를 만들고 있다는 사실도 절대 말할 수 없지!!,,,npc,,,,dialog_887
quest_69_completed,player,??,,,avatar,,pontiff,npc,dialog_888
quest_69_completed,player,오... 소울로 최종 병기를 만들 수 있다고? 그걸로 뭘 하려는 거야?,,,avatar,,pontiff,npc,dialog_889
quest_69_completed,pontiff,아니! 최종 병기를 만들고 있다는 걸 어떻게 알았지?!,,,npc,,,,dialog_890
quest_69_completed,pontiff,독심술을 쓰다니 아주 위험한 녀석이군. 정보를 더 빼앗길 수 없으니 도망가겠어!!,,,npc,,,,dialog_891
quest_69_completed,player,그걸로 뭐하려는 건지 마저 말해주고 가~!!,,,avatar,,,,dialog_892
quest_69_completed,141003,저런 멍청한 자가 어떻게 고위 간부란 말인가.,,,soul,,,,dialog_893
quest_69_completed,player,"분명 소울을 악용하는 사람이었을 텐데, 너무 멍청해서 화도 안 나네.",,,avatar,한숨,141003,soul,dialog_894
quest_69_completed,player,아무튼 위험해질 수 있으니 최종 병기인지 뭔지 박살 내고 오자!,,,avatar,반짝,141003,soul,dialog_895
quest_70_completed,111003,★최☆종★병☆기★ 아주 무섭게 생겼어 T.T,,,soul,,,,dialog_896
quest_70_completed,111001,저런 걸 소울로 만들었다고?! 대체 무슨 짓을...,,,soul,,,,dialog_897
quest_70_completed,player,미완성 상태일 때 빨리 없애버려서 다행이야.,,,avatar,한숨,111001,soul,dialog_898
quest_70_completed,player,소울에 대한 정보를 얼마나 갖고 있길래 저런 것까지 만든 건지 상상도 안 가네.,,,avatar,한숨,111001,soul,dialog_899
quest_70_completed,141003,도대체 이것들은 소울을 어디까지 괴롭히려는 거지?,,,soul,,,,dialog_900
quest_70_completed,player,분명 이게 끝이 아닐 거야. 소울들에게 괴로움을 주는 신전을 막아야겠어!,,,avatar,반짝,141003,soul,dialog_901
quest_70_completed,player,지피지기면 백전백승! 신도들이 어떤 연구를 했고 소울에 대해 얼마나 아는지 파악해야 신전의 다음 계획을 유추할 수 있을 거야.,,,avatar,반짝,141003,soul,dialog_902
quest_70_completed,111001,그럼 도서관을 조금 더 살펴보는 게 어떨까?,,,soul,,,,dialog_903
quest_70_completed,player,그게 좋겠어. 샅샅이 뒤져야겠다!,,,avatar,,111001,soul,dialog_904
quest_71_completed,111003,짜잔-♥ 2페이지 발견-★,,,soul,,,,dialog_905
quest_71_completed,player,저번에 주웠던 '무르 7세의 노트' 다음 페이지인 것 같아. 읽어줄게.,,,avatar,,111003,soul,dialog_906
quest_71_completed,player,"""무르 7세의 노트 2페이지""",,,avatar,,,,dialog_907
quest_71_completed,player,"""소울 블렌더는 소울 인챈터와 달리 100%의 성공 확률에다가 영구적으로 사용할 수 있다는 장점이 있다.""",,,avatar,,,,dialog_908
quest_71_completed,player,"""또한 한 무기에 여러 소울을 넣을 수도 있다. 그리고 가장 주목해야 할 가장 큰 차별점은...""",,,avatar,,,,dialog_909
quest_71_completed,151001,...차별점은...?,,,soul,,,,dialog_910
quest_71_completed,111003,★차☆별★점☆은★?☆,,,soul,,,,dialog_911
quest_71_completed,141003,차별점?,,,soul,,,,dialog_912
quest_71_completed,111001,차별점은?!,,,soul,,,,dialog_913
quest_71_completed,player,"""몬스터가 아닌 모험가의 소울을 사용한다는 것이다.""",,,avatar,,,,dialog_914
quest_71_completed,player,...?!,shake,,avatar,당황,,,dialog_915
quest_71_completed,111001,지금 이 말은 그러니까... 우리가 무기에서 태어난 소울들인 게 아니라 모험가였다는 말이야...?!,,,soul,,,,dialog_916
quest_71_completed,141003,...마저 읽어 보아라.,,,soul,,,,dialog_917
quest_71_completed,player,으...응. 알겠어.,,,avatar,눈치,141003,soul,dialog_918
quest_71_completed,player,"""모험가의 소울은 무기의 성능을 더 확실하게 올려주며, 모험가의 유품에서 그 모험가의 소울을 추출하기 때문에 몬스터를 잡는 것보다 훨씬 안전하다.""",,,avatar,,,,dialog_919
quest_71_completed,player,"""이런 장점에도 불구하고, 죽은 모험가 영혼의 안식을 방해하는 것은 인격 모독이라며 사람들은 크게 반발했다.""",,,avatar,,,,dialog_920
quest_71_completed,player,"""그렇게 소울 블렌더 프로토타입은 폐기되었고 제작도 금지되었다.""",,,avatar,,,,dialog_921
quest_71_completed,151001,이게 무슨...,,,soul,,,,dialog_922
quest_71_completed,141003,이 대장장이를 죽여버리지 않고는 못 참겠구나. 당장 출발하지.,,,soul,,,,dialog_923
quest_71_completed,111001,지금까지 이 대장장이가 도대체 무슨 짓을 한 거야?!,,,soul,,,,dialog_924
quest_71_completed,player,다들 진정해...! 대장장이도 모르고 한 걸 테니 일단 대화를 좀 해보자.,,,avatar,,111001,soul,dialog_925
crafter_3,player,저기... 신전의 도서관에서 소울 블렌더에 대한 걸 알아왔는데...,,,avatar,눈치,,,dialog_926
crafter_3,crafter,오! 어떤 내용인가?,,,npc,,,,dialog_927
crafter_3,111001,대장장이가 어떤 짓을 저질렀는지 빨리 알려줘!,,,soul,,,,dialog_928
crafter_3,player,('무르 7세의 노트' 내용을 설명한다.)\n그게...이러쿵 저러쿵...모험가 소울...유품...어쩌구...너 큰일났...저쩌구...,,,avatar,눈치,crafter,npc,dialog_929
crafter_3,crafter,그러니까 소울 블렌더에 넣었을 때 무기로 바뀌던 물건은 어떤 모험가의 유품이었던 거고...,,,npc,,,,dialog_930
crafter_3,crafter,무기의 소울들은 이미 죽은 예전의 모험가들인 거란 말인가?!,,,npc,,,,dialog_931
crafter_3,player,"네, 맞아요.",,,avatar,,crafter,npc,dialog_932
crafter_3,crafter,맙소사... 난 그저 무기에서 소울이 태어나는 건 줄로만 알았다네.,,,npc,,,,dialog_933
crafter_3,crafter,나도 모르는 새 내 손으로 엄청난 악행을 저질러버렸구먼.,,,npc,,,,dialog_934
